Year,Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
2019,Slovenia,Indijski Oreščki,0,0,0,0,0,2,0,0,2,1,9
2019,Slovenia,Kids Nellino,0,0,0,0,0,2,0,0,2,1,9
2019,Slovenia,Aitschler,0,0,0,0,0,2,0,0,2,1,9
2019,Slovenia,Avtoreka,0,0,0,2,0,0,0,0,2,1,9
2019,Slovenia,Heets (Philip Morris),0,0,0,2,0,0,0,0,2,1,9
2019,Slovenia,Dobra Vila,0,0,0,2,0,0,0,0,2,1,9
2019,Slovenia,Cream Banana,0,0,0,0,0,0,2,0,2,1,9
2019,Slovenia,Ice Tea,0,0,0,0,0,2,0,0,2,1,9
2019,Slovenia,Cockta (Droga Kolinska Group),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Spar,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Telemach (United Group),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Cookie,0,0,0,0,0,1,0,0,1,1,9
2019,Slovenia,Staropramen,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Telenor Rs,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Telephone Card 100 Imp,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Swan (Altesse),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Kinder Pingui,0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Thomas Henry,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Tictac (Ferrero),0,0,0,0,0,0,0,1,1,1,9
2019,Slovenia,Cedevita (Atlantic Group),0,0,0,0,1,0,0,0,1,1,9
2019,Slovenia,Casali,0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Unigard (Security),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Sixtusbrau,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Camel (R. J. Reynolds Tobacco Company),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Volkswagen,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Bossard,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Benson (Altria),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Baloon,0,0,0,0,0,0,0,1,1,1,9
2019,Slovenia,Zala,0,0,0,0,1,0,0,0,1,1,9
2019,Slovenia,Ašič,0,0,0,0,1,0,0,0,1,1,9
2019,Slovenia,Zzzs,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Corega (Glaxosmithkline),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Radenska Adriatic,0,0,0,0,1,0,0,0,1,1,9
2019,Slovenia,Corny,0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Dvojni C,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Kong Strong (Urban Classic Energy Drink) Lidl,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Karlsberg (Somersby),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Jamnica ( Sensation),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Lidl - Floralys,0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Ljubljanske Mlekarne,0,0,0,0,0,1,0,0,1,1,9
2019,Slovenia,Lollipop,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Maretti,0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Happy Hippo,0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Mercator (Agrokor) - Natur,0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,G&B Leasing,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,First Drink,0,0,0,0,1,0,0,0,1,1,9
2019,Slovenia,Egg,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Ecko Unltd,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Nupo,0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Sanbenedetto,0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Nutella B-Ready,0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Oaza (Radenska Adriatic),0,0,0,0,1,0,0,0,1,1,9
2019,Slovenia,Duracell,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Perfetti van Melle,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Dubliss,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Piškotek,0,0,0,0,0,1,0,0,1,1,9
2019,Slovenia,Primark Home,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Protein Bar Athlete (Proann),0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Puertosol (Eurospin),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,King (Ledo),0,0,1,0,0,0,0,0,1,1,9
2019,Slovenia,Davidoff (Oettinger Davidoff Ag),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Cricket,0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Salysol (Poligono Industrial Fridex),0,0,0,1,0,0,0,0,1,1,9
2019,Slovenia,Lek,0,0,0,1,0,0,0,0,1,1,9
2019,South Africa,Unbranded,0,0,0,900,0,0,0,0,900,2,511
2019,South Africa,Valprie,0,0,0,0,5,0,0,0,5,2,511
2019,South Africa,Simba,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Pengo,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Perfetti van Melle,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Pin pop,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Pladis,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Pretzel Twist,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Reds,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Rhodes,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Sparlette,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Bakers,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Stoney,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,The Coca-Cola Company,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Twist,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Vice Roy,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Vida,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Woolworths Group,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Ola,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,All Gold,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Mondelez International,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Energade,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Basille,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Cheesa Naks,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Chesterfeild,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Chocolate Eclaire,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Cici,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Dr Omar,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Drink o Pop,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Extreme,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Milk pop,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Golden Ginger,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Heartbeat,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Huletts,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Imperial Brands,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,JFK,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,KFC,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Kraft Heinz Company,0,0,0,0,0,0,0,0,0,2,511
2019,South Africa,Nestlé,0,0,0,0,0,0,0,0,0,2,511
2019,Spain,Unbranded,0,0,0,1712,1,0,0,0,1713,12,330
2019,Spain,The Coca-Cola Company,0,0,0,17,35,0,0,0,52,12,330
2019,Spain,Danone,0,20,0,0,1,0,0,0,21,12,330
2019,Spain,Nestlé,0,0,0,0,14,0,0,0,14,12,330
2019,Spain,Danacol,0,0,0,11,0,0,0,0,11,12,330
2019,Spain,Superflash,0,0,0,9,0,0,0,0,9,12,330
2019,Spain,Vasos De Plástico,0,0,0,8,0,0,0,0,8,12,330
2019,Spain,The Hershey Company,0,0,0,8,0,0,0,0,8,12,330
2019,Spain,Cocktail Hacendado,0,0,0,8,0,0,0,0,8,12,330
2019,Spain,Risi,0,0,0,8,0,0,0,0,8,12,330
2019,Spain,Pascual Bifrutas,0,0,0,7,0,0,0,0,7,12,330
2019,Spain,Triskis Risi,0,0,0,7,0,0,0,0,7,12,330
2019,Spain,Jojitos,0,0,0,6,0,0,0,0,6,12,330
2019,Spain,Jumpers,0,0,0,6,0,0,0,0,6,12,330
2019,Spain,Caramelos Haribo,0,0,0,6,0,0,0,0,6,12,330
2019,Spain,Pipas,0,0,0,6,0,0,0,0,6,12,330
2019,Spain,Yogur Liquido Hacendado,0,6,0,0,0,0,0,0,6,12,330
2019,Spain,Acqua Bonna,0,0,0,6,0,0,0,0,6,12,330
2019,Spain,Patatas Añavieja,0,0,0,5,0,0,0,0,5,12,330
2019,Spain,Aperitivo Marjo,0,0,0,5,0,0,0,0,5,12,330
2019,Spain,Choco Crack,0,0,0,5,0,0,0,0,5,12,330
2019,Spain,Helado,0,0,0,4,0,0,0,0,4,12,330
2019,Spain,Agua Peñaclara,0,4,0,0,0,0,0,0,4,12,330
2019,Spain,PepsiCo,0,0,2,2,0,0,0,0,4,12,330
2019,Spain,Bebida Gourmet,0,0,0,0,4,0,0,0,4,12,330
2019,Spain,Patatas Fritas Día,0,0,0,4,0,0,0,0,4,12,330
2019,Spain,SAN MIGUEL,0,0,0,4,0,0,0,0,4,12,330
2019,Spain,Solares,0,3,0,0,0,0,0,0,3,12,330
2019,Spain,Symply,0,0,0,3,0,0,0,0,3,12,330
2019,Spain,Gusanitos Risi,0,0,0,3,0,0,0,0,3,12,330
2019,Spain,Aspil,0,0,0,3,0,0,0,0,3,12,330
2019,Spain,Carrefour Ensalada,0,0,0,2,0,0,0,0,2,12,330
2019,Spain,Solan De Cabras,0,0,0,0,2,0,0,0,2,12,330
2019,Spain,Agua Cortes,0,1,0,0,1,0,0,0,2,12,330
2019,Spain,Peñaclara,0,2,0,0,0,0,0,0,2,12,330
2019,Spain,Pipas Tijuana,0,0,0,2,0,0,0,0,2,12,330
2019,Spain,Patatas Lays,0,0,0,2,0,0,0,0,2,12,330
2019,Spain,Torreznos Lidl,0,0,0,2,0,0,0,0,2,12,330
2019,Spain,Rufinos,0,0,0,2,0,0,0,0,2,12,330
2019,Spain,Palomitas Grefusa,0,0,0,2,0,0,0,0,2,12,330
2019,Spain,Repsol Liquido Frenos,0,2,0,0,0,0,0,0,2,12,330
2019,Spain,Multifrutas Gourmet,0,0,0,2,0,0,0,0,2,12,330
2019,Spain,Buckler,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,Montain Dew,0,0,0,0,1,0,0,0,1,12,330
2019,Spain,Palomitas Risi,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,Zespri Gold,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,Queso Rallado Entrepinares,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,Mega Choc,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,Estrella Damm,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,Cortes,0,0,0,0,1,0,0,0,1,12,330
2019,Spain,Yogur Hacendado,0,0,0,0,1,0,0,0,1,12,330
2019,Spain,Eguizabal,0,0,0,0,1,0,0,0,1,12,330
2019,Spain,Tetas,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,Garfitos,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,HOLI DOLLY,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,Doritos Bits,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,Pipas Facundo,0,0,0,1,0,0,0,0,1,12,330
2019,Spain,Volvone,0,0,0,0,1,0,0,0,1,12,330
2019,Spain,Restaurant Brands International,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Viladrau,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Sovereign,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,"Reynolds American, Inc.",0,0,0,0,0,0,0,0,0,12,330
2019,Spain,la menorquina,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,lanjarÃ³n,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,TEQUILA FLAVOUR,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Walls,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,san miguel,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Red Bull,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,San Miguel (beer),0,0,0,0,0,0,0,0,0,12,330
2019,Spain,San Miguel,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,The elements,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,S.A. Damm,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,AQUA FINA,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Philip Morris,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Contact Energy Drink,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Elgorriaga,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,ESTRELLA DAMM,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Don Simon,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,DON SIMON,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,DESPERADOS,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Corona,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Colgate-Palmolive,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,FONTANA DÂ´OR,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Castella,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,CABREIORA AGUA,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Bosque Verde,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,BUDVEISER,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,August Storck KG,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Anheuser-Busch InBev,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,FONT BELLA,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Frigo,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Perfetti van Melle,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Lidl,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,P&G,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,NESTLE WATER AQUAREL,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,NESTLE AQUAREL,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,"Mars, Incorporated",0,0,0,0,0,0,0,0,0,12,330
2019,Spain,MK,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,MIGUELAÃ‘EZ,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Kellogg Company,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Hacendado,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,KOPRARBERG,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Juba,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,JOHNY WALKER,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Indofood,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Imperial Brands,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Heineken International,0,0,0,0,0,0,0,0,0,12,330
2019,Spain,Mondelez International,0,0,0,0,0,0,0,0,0,12,330
2019,Sri Lanka,Unbranded,0,51,360,430,65,662,99,50,1717,2,48
2019,Sri Lanka,The Coca-Cola Company,0,0,0,0,202,30,0,0,232,2,48
2019,Sri Lanka,Unilever,0,51,129,0,0,23,0,0,203,2,48
2019,Sri Lanka,Nestlé,0,0,3,194,0,0,0,0,197,2,48
2019,Sri Lanka,Perfetti van Melle,0,0,144,0,0,0,0,0,144,2,48
2019,Sri Lanka,Munchee,0,0,124,0,0,0,0,0,124,2,48
2019,Sri Lanka,Malindu,0,0,0,0,7,1,81,0,89,2,48
2019,Sri Lanka,Maliban,0,0,63,0,5,0,0,0,68,2,48
2019,Sri Lanka,Newdale,0,0,0,0,0,0,67,0,67,2,48
2019,Sri Lanka,Prima Stella,0,0,34,0,0,0,30,0,64,2,48
2019,Sri Lanka,Smak,0,0,0,0,54,0,0,0,54,2,48
2019,Sri Lanka,Kotmale,0,0,0,0,5,0,47,0,52,2,48
2019,Sri Lanka,Highland,0,0,0,0,0,0,52,0,52,2,48
2019,Sri Lanka,Cargils Magic,0,0,0,0,49,0,0,0,49,2,48
2019,Sri Lanka,Nilma,0,43,0,0,0,0,0,0,43,2,48
2019,Sri Lanka,Williams,0,0,35,0,0,0,0,0,35,2,48
2019,Sri Lanka,Anchor,0,0,15,0,9,11,0,0,35,2,48
2019,Sri Lanka,Raththi,0,0,30,0,0,0,0,0,30,2,48
2019,Sri Lanka,Denta,0,0,0,0,0,30,0,0,30,2,48
2019,Sri Lanka,Elephant House,0,0,0,0,0,0,30,0,30,2,48
2019,Sri Lanka,Caltex Petroleum Corporation,0,26,0,0,0,0,0,0,26,2,48
2019,Sri Lanka,Hemas Holdings PLC,0,2,24,0,0,0,0,0,26,2,48
2019,Sri Lanka,Cargills,0,0,0,0,0,0,26,0,26,2,48
2019,Sri Lanka,Cic,0,0,0,0,0,0,24,0,24,2,48
2019,Sri Lanka,Clogard,0,0,8,0,0,14,0,0,22,2,48
2019,Sri Lanka,Tiara,0,0,21,0,0,0,0,0,21,2,48
2019,Sri Lanka,Ambewela,0,0,0,0,0,0,21,0,21,2,48
2019,Sri Lanka,Carlsberg,0,0,0,20,0,0,0,0,20,2,48
2019,Sri Lanka,The Nigerian Bottling Company Limited (NBC) ,0,0,0,0,0,17,0,0,17,2,48
2019,Sri Lanka,Sun Ru,0,0,0,0,0,0,17,0,17,2,48
2019,Sri Lanka,Lifebouy,0,8,0,0,0,8,0,0,16,2,48
2019,Sri Lanka,Ritzbury,0,0,15,0,0,0,0,0,15,2,48
2019,Sri Lanka,Chit Chat,0,0,15,0,0,0,0,0,15,2,48
2019,Sri Lanka,Ginger Beer,0,0,0,0,15,0,0,0,15,2,48
2019,Sri Lanka,Uswatta,0,0,15,0,0,0,0,0,15,2,48
2019,Sri Lanka,Creamsoda,0,0,0,0,7,7,0,0,14,2,48
2019,Sri Lanka,Rainbow,0,0,0,0,13,0,0,0,13,2,48
2019,Sri Lanka,Cbl- Lankasoy,0,0,12,0,0,0,0,0,12,2,48
2019,Sri Lanka,Milady,0,0,0,0,12,0,0,0,12,2,48
2019,Sri Lanka,Comfort,0,0,12,0,0,0,0,0,12,2,48
2019,Sri Lanka,Richlife,0,0,0,2,4,0,5,0,11,2,48
2019,Sri Lanka,Maam,0,0,9,0,0,0,0,0,9,2,48
2019,Sri Lanka,Reckitt Benckiser,0,9,0,0,0,0,0,0,9,2,48
2019,Sri Lanka,Astra,0,0,0,0,0,9,0,0,9,2,48
2019,Sri Lanka,Diana,0,0,9,0,0,0,0,0,9,2,48
2019,Sri Lanka,Bison,0,0,0,8,0,0,0,0,8,2,48
2019,Sri Lanka,Chello,0,0,0,0,2,1,5,0,8,2,48
2019,Sri Lanka,Laoji,0,0,7,0,0,0,0,0,7,2,48
2019,Sri Lanka,Hax,0,0,7,0,0,0,0,0,7,2,48
2019,Sri Lanka,Robin,0,6,0,0,0,0,0,0,6,2,48
2019,Sri Lanka,Pelwatta,0,0,0,0,0,0,6,0,6,2,48
2019,Sri Lanka,Pears Baby,0,6,0,0,0,0,0,0,6,2,48
2019,Sri Lanka,"Reynolds American, Inc.",0,0,0,0,0,0,5,0,5,2,48
2019,Sri Lanka,Pro-Sport,0,5,0,0,0,0,0,0,5,2,48
2019,Sri Lanka,Ama,0,0,0,0,0,0,5,0,5,2,48
2019,Sri Lanka,Mylady,0,0,5,0,0,0,0,0,5,2,48
2019,Sri Lanka,Mycola,0,0,0,0,5,0,0,0,5,2,48
2019,Sri Lanka,Kinsburry,0,0,0,0,0,0,5,0,5,2,48
2019,Sri Lanka,Ida,0,0,0,0,0,5,0,0,5,2,48
2019,Sri Lanka,Scan,0,0,0,4,0,0,0,0,4,2,48
2019,Sri Lanka,Necto,0,0,0,0,3,1,0,0,4,2,48
2019,Sri Lanka,Star Holdings International,0,0,4,0,0,0,0,0,4,2,48
2019,Sri Lanka,Sathuta,0,0,0,0,0,4,0,0,4,2,48
2019,Sri Lanka,Imperial Brands,0,0,3,0,0,0,0,0,3,2,48
2019,Sri Lanka,Bio Clean,0,3,0,0,0,0,0,0,3,2,48
2019,Sri Lanka,Elephanthouse Soda,0,0,0,0,3,0,0,0,3,2,48
2019,Sri Lanka,Fair & Lovely,0,0,3,0,0,0,0,0,3,2,48
2019,Sri Lanka,GlaxoSmithKline,0,0,1,0,0,0,0,2,3,2,48
2019,Sri Lanka,Okay,0,0,3,0,0,0,0,0,3,2,48
2019,Sri Lanka,Kist,0,0,0,0,3,0,0,0,3,2,48
2019,Sri Lanka,Kinderjoy,0,0,0,0,0,2,0,0,2,2,48
2019,Sri Lanka,Watawala,0,0,2,0,0,0,0,0,2,2,48
2019,Sri Lanka,Uswattha,0,0,2,0,0,0,0,0,2,2,48
2019,Sri Lanka,Atlas,0,0,0,0,2,0,0,0,2,2,48
2019,Sri Lanka,Pladis,0,2,0,0,0,0,0,0,2,2,48
2019,Sri Lanka,Cherrish,0,0,2,0,0,0,0,0,2,2,48
2019,Sri Lanka,Preethi,0,0,0,0,0,2,0,0,2,2,48
2019,Sri Lanka,Moods,0,0,0,0,0,2,0,0,2,2,48
2019,Sri Lanka,Raani,0,2,0,0,0,0,0,0,2,2,48
2019,Sri Lanka,Nestomalt,0,0,2,0,0,0,0,0,2,2,48
2019,Sri Lanka,"Mars, Incorporated",0,2,0,0,0,0,0,0,2,2,48
2019,Sri Lanka,Supirivicky,0,0,1,0,0,0,0,0,1,2,48
2019,Sri Lanka,Flora,0,0,0,0,0,1,0,0,1,2,48
2019,Sri Lanka,Fair & Handsome,0,1,0,0,0,0,0,0,1,2,48
2019,Sri Lanka,Sudantha,0,0,1,0,0,0,0,0,1,2,48
2019,Sri Lanka,Société Bic,0,0,0,0,0,0,1,0,1,2,48
2019,Sri Lanka,Gillet,0,0,0,0,0,0,1,0,1,2,48
2019,Sri Lanka,Kohomba,0,0,0,0,0,1,0,0,1,2,48
2019,Sri Lanka,American Water,0,0,0,0,1,0,0,0,1,2,48
2019,Switzerland,Unbranded,0,18,0,6208,43,54,169,0,6492,6,327
2019,Switzerland,Red Bull,0,0,0,302,0,0,0,0,302,6,327
2019,Switzerland,Feldschlösschen,0,0,0,72,0,0,0,0,72,6,327
2019,Switzerland,The Coca-Cola Company,0,0,0,30,16,17,0,0,63,6,327
2019,Switzerland,Philip Morris,0,0,0,44,0,0,0,0,44,6,327
2019,Switzerland,Ferrero Group,0,0,0,38,0,0,0,0,38,6,327
2019,Switzerland,"Mars, Incorporated",0,0,0,30,0,0,0,0,30,6,327
2019,Switzerland,Migros,0,0,0,17,8,0,0,0,25,6,327
2019,Switzerland,Danone,0,0,0,2,5,18,0,0,25,6,327
2019,Switzerland,Capri Sun Group Holding,0,0,0,16,0,0,0,0,16,6,327
2019,Switzerland,Imperial Brands,0,0,0,15,0,0,0,0,15,6,327
2019,Switzerland,Coop,0,0,0,14,0,0,0,0,14,6,327
2019,Switzerland,Valser,0,0,0,1,5,7,0,0,13,6,327
2019,Switzerland,Rivella,0,0,0,2,4,4,0,0,10,6,327
2019,Switzerland,Parisienne,0,0,0,10,0,0,0,0,10,6,327
2019,Switzerland,Nestlé,0,0,0,6,4,0,0,0,10,6,327
2019,Switzerland,Mondelez International,0,0,0,9,0,0,0,0,9,6,327
2019,Switzerland,Gralsburg,0,0,0,9,0,0,0,0,9,6,327
2019,Switzerland,KULT,0,0,0,0,0,8,0,0,8,6,327
2019,Switzerland,Quöllfrisch,0,0,0,8,0,0,0,0,8,6,327
2019,Switzerland,Kong Strong,0,0,0,8,0,0,0,0,8,6,327
2019,Switzerland,Farmer,0,0,0,1,7,0,0,0,8,6,327
2019,Switzerland,Freeway,0,0,0,6,0,2,0,0,8,6,327
2019,Switzerland,Haribo,0,0,0,7,0,0,0,0,7,6,327
2019,Switzerland,Perfetti van Melle,0,0,0,7,0,0,0,0,7,6,327
2019,Switzerland,Anker Innovations,0,0,0,7,0,0,0,0,7,6,327
2019,Switzerland,Storck,0,0,0,7,0,0,0,0,7,6,327
2019,Switzerland,Brunette,0,0,0,7,0,0,0,0,7,6,327
2019,Switzerland,Fuse Tea,0,0,0,2,4,0,0,0,6,6,327
2019,Switzerland,Saskia,0,0,0,1,0,5,0,0,6,6,327
2019,Switzerland,Villiger-Kiel,0,0,0,6,0,0,0,0,6,6,327
2019,Switzerland,Swiss Alpina,0,0,0,0,3,3,0,0,6,6,327
2019,Switzerland,Denner,0,0,0,6,0,0,0,0,6,6,327
2019,Switzerland,HUG,0,0,0,6,0,0,0,0,6,6,327
2019,Switzerland,Vitell,0,0,0,0,0,5,0,0,5,6,327
2019,Switzerland,McDonald's Corporation,0,0,0,5,0,0,0,0,5,6,327
2019,Switzerland,"Reynolds American, Inc.",0,0,0,5,0,0,0,0,5,6,327
2019,Switzerland,Valora,0,0,0,5,0,0,0,0,5,6,327
2019,Switzerland,Darvida,0,0,0,5,0,0,0,0,5,6,327
2019,Switzerland,Schoko Bons,0,0,0,5,0,0,0,0,5,6,327
2019,Switzerland,Vogue,0,0,0,4,0,0,0,0,4,6,327
2019,Switzerland,Emmi,0,0,0,0,0,4,0,0,4,6,327
2019,Switzerland,Frey,0,0,0,4,0,0,0,0,4,6,327
2019,Switzerland,Tempo,0,0,0,4,0,0,0,0,4,6,327
2019,Switzerland,Zweifel,0,0,0,4,0,0,0,0,4,6,327
2019,Switzerland,PepsiCo,0,0,0,0,3,0,0,0,3,6,327
2019,Switzerland,Peroni,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Löwenbräu,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Lidl,0,0,0,2,0,1,0,0,3,6,327
2019,Switzerland,Diageo,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Migros (M Budget),0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Heineken International,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Jägermeister,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Blevita,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Stimorol,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Unilever,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Corona,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Altes Tramdepot (Bern),0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Rocchetta,0,0,0,0,0,3,0,0,3,6,327
2019,Switzerland,Active Nutrition,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Chocolat Halba,0,0,0,3,0,0,0,0,3,6,327
2019,Switzerland,Migros Group,0,0,0,1,0,1,0,0,2,6,327
2019,Switzerland,Fisherman's Friend,0,0,0,2,0,0,0,0,2,6,327
2019,Switzerland,Cailler,0,0,0,2,0,0,0,0,2,6,327
2019,Switzerland,Fini,0,0,0,2,0,0,0,0,2,6,327
